Longitude (x),Latitude (y),Station Name,Climate ID,Date_Time,Year,Month,Day,Time,Flag,Temp ,Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 16:00,2022,5,16,16:00,,18.2,,9,,55,,0,,30,,12,,,,99.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 17:00,2022,5,16,17:00,,19.5,,8.8,,50,,0,,30,,10,,,,99.33,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 18:00,2022,5,16,18:00,,18.1,,8.5,,54,,0,,30,,10,,,,99.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 19:00,2022,5,16,19:00,,17.6,,9.5,,59,,0,,27,,6,,,,99.39,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 20:00,2022,5,16,20:00,,14.8,,10,,73,,0,,30,,3,,,,99.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 21:00,2022,5,16,21:00,,12.8,,10.4,,86,,0,,28,,3,,,,99.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 22:00,2022,5,16,22:00,,13.1,,10.3,,83,,0,,26,,3,,,,99.52,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/16/2022 23:00,2022,5,16,23:00,,12.9,,10.8,,87,,0,,23,,3,,,,99.5,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 0:00,2022,5,17,0:00,,13.7,,10.2,,79,,0,,27,,4,,,,99.52,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 1:00,2022,5,17,1:00,,12.8,,6.2,,64,,0,,28,,7,,,,99.54,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 2:00,2022,5,17,2:00,,11.8,,4.6,,61,,0,,28,,7,,,,99.56,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 3:00,2022,5,17,3:00,,10.9,,3.3,,60,,0,,29,,11,,,,99.58,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 4:00,2022,5,17,4:00,,9,,2.3,,63,,0,,29,,13,,,,99.63,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 5:00,2022,5,17,5:00,,7.8,,2.7,,70,,0,,28,,11,,,,99.66,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 6:00,2022,5,17,6:00,,8.3,,3.1,,70,,0,,28,,15,,,,99.74,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 7:00,2022,5,17,7:00,,9.7,,4,,67,,0,,29,,16,,,,99.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 8:00,2022,5,17,8:00,,11.4,,4.4,,62,,0,,29,,17,,,,99.85,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 9:00,2022,5,17,9:00,,13.4,,4.7,,56,,0,,29,,15,,,,99.89,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 10:00,2022,5,17,10:00,,14.7,,5.2,,53,,0,,29,,14,,,,99.95,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 11:00,2022,5,17,11:00,,15,,5.5,,53,,0,,31,,16,,,,99.99,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 12:00,2022,5,17,12:00,,15.6,,5.7,,52,,0,,31,,15,,,,100.01,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 13:00,2022,5,17,13:00,,15.8,,4.8,,48,,0,,30,,17,,,,100.07,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 14:00,2022,5,17,14:00,,16.5,,5.9,,49,,0,,29,,16,,,,100.08,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 15:00,2022,5,17,15:00,,16.2,,5.6,,49,,0,,30,,16,,,,100.11,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 16:00,2022,5,17,16:00,,16.1,,4.8,,47,,0,,29,,16,,,,100.17,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 17:00,2022,5,17,17:00,,16,,4.5,,46,,0,,30,,14,,,,100.18,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 18:00,2022,5,17,18:00,,15.5,,3.5,,44,,0,,29,,15,,,,100.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 19:00,2022,5,17,19:00,,14.3,,4.3,,51,,0,,30,,10,,,,100.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 20:00,2022,5,17,20:00,,12.8,,4.5,,57,,0,,31,,5,,,,100.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 21:00,2022,5,17,21:00,,11.8,,4.8,,62,,0,,30,,5,,,,100.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 22:00,2022,5,17,22:00,,10.3,,4.9,,69,,0,,27,,4,,,,100.39,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/17/2022 23:00,2022,5,17,23:00,,8.5,,5.1,,79,,0,,25,,3,,,,100.42,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 0:00,2022,5,18,0:00,,7.3,,4.5,,83,,0,,29,,5,,,,100.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 1:00,2022,5,18,1:00,,8.2,,3.8,,74,,0,,30,,7,,,,100.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 2:00,2022,5,18,2:00,,6.3,,3.6,,83,,0,,,,0,,,,100.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 3:00,2022,5,18,3:00,,5.7,,3,,82,,0,,,,0,,,,100.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 4:00,2022,5,18,4:00,,5.1,,3.1,,87,,0,,29,,5,,,,100.47,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 5:00,2022,5,18,5:00,,5.4,,3.4,,87,,0,,29,,8,,,,100.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 6:00,2022,5,18,6:00,,6.5,,4.2,,85,,0,,,,0,,,,100.55,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 7:00,2022,5,18,7:00,,9.7,,4.5,,70,,0,,,,0,,,,100.57,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 8:00,2022,5,18,8:00,,12.2,,4.6,,60,,0,,17,,4,,,,100.58,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 9:00,2022,5,18,9:00,,13.7,,3.7,,51,,0,,14,,3,,,,100.62,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 10:00,2022,5,18,10:00,,14.9,,4.3,,49,,0,,12,,7,,,,100.51,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 11:00,2022,5,18,11:00,,14.4,,5.9,,57,,0,,13,,7,,,,100.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 12:00,2022,5,18,12:00,,14.4,,5.1,,54,,0,,12,,6,,,,100.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 13:00,2022,5,18,13:00,,12.8,,5.6,,61,,0,,8,,7,,,,100.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 14:00,2022,5,18,14:00,,11.9,,6.9,,71,,0,,7,,6,,,,100.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 15:00,2022,5,18,15:00,,11.8,,6.8,,72,,0,,14,,3,,,,100.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 16:00,2022,5,18,16:00,,11.3,,8.1,,81,,0.2,,,,0,,,,100.06,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 17:00,2022,5,18,17:00,,11.5,,8.6,,82,,0,,,,0,,,,99.94,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 18:00,2022,5,18,18:00,,11.6,,9.1,,85,,0,,,,0,,,,99.84,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 19:00,2022,5,18,19:00,,11.6,,8.8,,83,,0,,,,0,,,,99.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 20:00,2022,5,18,20:00,,11.2,,8.4,,83,,0,,14,,4,,,,99.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 21:00,2022,5,18,21:00,,11.2,,8.6,,84,,0,,26,,3,,,,99.84,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 22:00,2022,5,18,22:00,,11.1,,8.2,,82,,0,,11,,3,,,,99.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/18/2022 23:00,2022,5,18,23:00,,11,,8.1,,83,,0,,8,,5,,,,99.67,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 0:00,2022,5,19,0:00,,10.7,,8.8,,88,,0,,5,,5,,,,99.55,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 1:00,2022,5,19,1:00,,10.4,,8.8,,90,,0,,5,,3,,,,99.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 2:00,2022,5,19,2:00,,10.6,,8.8,,89,,0,,7,,3,,,,99.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 3:00,2022,5,19,3:00,,10.6,,8.5,,87,,0,,,,0,,,,99.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 4:00,2022,5,19,4:00,,10.5,,8.2,,85,,0,,9,,3,,,,99.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 5:00,2022,5,19,5:00,,10.6,,8.4,,86,,0,,,,0,,,,99.18,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 6:00,2022,5,19,6:00,,10.2,,8.8,,90,,0,,,,0,,,,99.17,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 7:00,2022,5,19,7:00,,10.3,,9.1,,92,,0,,,,0,,,,99.2,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 8:00,2022,5,19,8:00,,10.7,,9.4,,92,,0.2,,,,0,,,,99.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 9:00,2022,5,19,9:00,,11.5,,10,,91,,0,,,,0,,,,99.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 10:00,2022,5,19,10:00,,13.4,,11.3,,87,,0,,,,0,,,,99.24,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 11:00,2022,5,19,11:00,,16.3,,11.5,,73,,0,,26,,10,,,,99.26,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 12:00,2022,5,19,12:00,,17.8,,11.7,,67,,0,,26,,13,,,,99.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 13:00,2022,5,19,13:00,,19.2,,11.5,,61,,0,,25,,12,,,,99.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 14:00,2022,5,19,14:00,,20.3,,10.5,,53,,0,,27,,10,,,,99.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 15:00,2022,5,19,15:00,,21.3,,10.6,,50,,0,,26,,8,,,,99.26,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 16:00,2022,5,19,16:00,,21.4,,10.2,,49,,0,,22,,9,,,,99.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 17:00,2022,5,19,17:00,,22.3,,10.3,,47,,0,,27,,10,,,,99.24,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 18:00,2022,5,19,18:00,,21.4,,12.3,,56,,0,,23,,4,,,,99.24,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 19:00,2022,5,19,19:00,,19.9,,12.8,,63,,0,,22,,6,,,,99.32,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 20:00,2022,5,19,20:00,,18.2,,12.1,,68,,0,,23,,3,,,,99.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 21:00,2022,5,19,21:00,,16.5,,12.6,,78,,0,,22,,3,,,,99.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 22:00,2022,5,19,22:00,,16.2,,12.8,,80,,0,,,,0,,,,99.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/19/2022 23:00,2022,5,19,23:00,,16,,12.9,,82,,0,,5,,4,,,,99.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 0:00,2022,5,20,0:00,,15.4,,12.2,,81,,0,,7,,3,,,,99.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 1:00,2022,5,20,1:00,,14.2,,11.6,,85,,0,,6,,4,,,,99.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 2:00,2022,5,20,2:00,,12.8,,10.7,,87,,0,,13,,5,,,,99.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 3:00,2022,5,20,3:00,,12,,10.2,,89,,0,,10,,4,,,,99.28,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 4:00,2022,5,20,4:00,,11.3,,9.7,,90,,0,,12,,3,,,,99.33,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 5:00,2022,5,20,5:00,,10.9,,9.5,,91,,0,,10,,3,,,,99.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 6:00,2022,5,20,6:00,,11.5,,9.7,,89,,0,,9,,3,,,,99.24,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 7:00,2022,5,20,7:00,,11.5,,9.8,,89,,0,,14,,5,,,,99.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 8:00,2022,5,20,8:00,,12.2,,10.1,,87,,0,,,,0,,,,99.33,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 9:00,2022,5,20,9:00,,12.3,,11.1,,92,,0.6,,10,,5,,,,99.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 10:00,2022,5,20,10:00,,15.9,,13,,83,,0,,7,,4,,,,99.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 11:00,2022,5,20,11:00,,15.7,,11,,74,,0,,14,,9,,,,99.15,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 12:00,2022,5,20,12:00,,21.6,,15.3,,67,,0,,17,,6,,,,99.14,,26,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 13:00,2022,5,20,13:00,,24.7,,16.2,,59,,0,,21,,15,,,,99.15,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 14:00,2022,5,20,14:00,,23.4,,17,,68,,0,,22,,12,,,,99.17,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 15:00,2022,5,20,15:00,,22.3,,17.5,,74,,0,,21,,12,,,,99.16,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 16:00,2022,5,20,16:00,,24.1,,18.1,,69,,0,,22,,9,,,,99.1,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 17:00,2022,5,20,17:00,,24.1,,18.2,,69,,0,,23,,9,,,,99.07,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 18:00,2022,5,20,18:00,,24.1,,18.2,,69,,0,,21,,6,,,,99.07,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 19:00,2022,5,20,19:00,,24,,18.4,,71,,0,,24,,4,,,,99.18,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 20:00,2022,5,20,20:00,,23,,18.5,,76,,0,,24,,4,,,,99.26,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 21:00,2022,5,20,21:00,,21.6,,18.3,,82,,0,,23,,3,,,,99.31,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 22:00,2022,5,20,22:00,,21.8,,18.5,,82,,0,,25,,5,,,,99.28,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/20/2022 23:00,2022,5,20,23:00,,22.8,,17.6,,72,,0,,26,,6,,,,99.35,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 0:00,2022,5,21,0:00,,22.6,,17.4,,72,,0,,25,,8,,,,99.39,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 1:00,2022,5,21,1:00,,22.3,,17.6,,75,,0,,25,,7,,,,99.37,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 2:00,2022,5,21,2:00,,21.9,,17.6,,77,,0,,25,,7,,,,99.43,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 3:00,2022,5,21,3:00,,21.7,,17.8,,79,,0,,25,,8,,,,99.51,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 4:00,2022,5,21,4:00,,22.1,,17.9,,77,,0,,25,,7,,,,99.58,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 5:00,2022,5,21,5:00,,23.4,,17.7,,71,,0,,25,,10,,,,99.66,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 6:00,2022,5,21,6:00,,24,,17.7,,68,,0,,25,,8,,,,99.77,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 7:00,2022,5,21,7:00,,23.8,,17.5,,68,,0,,24,,10,,,,99.8,,29,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 8:00,2022,5,21,8:00,,24.2,,17.9,,68,,0,,24,,9,,,,99.87,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 9:00,2022,5,21,9:00,,26,,19,,65,,0,,25,,14,,,,99.86,,33,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 10:00,2022,5,21,10:00,,27.3,,18.4,,59,,0,,24,,17,,,,99.9,,34,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 11:00,2022,5,21,11:00,,28.3,,19.6,,60,,0,,23,,15,,,,99.96,,36,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 12:00,2022,5,21,12:00,,18,,15.8,,87,,3.3,,30,,5,,,,100.02,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 13:00,2022,5,21,13:00,,19.5,,17.4,,88,,0,,25,,3,,,,100.01,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 14:00,2022,5,21,14:00,,23.5,,18.3,,72,,0,,25,,7,,,,100.12,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 15:00,2022,5,21,15:00,,26.4,,17.5,,58,,0,,26,,12,,,,100.2,,32,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 16:00,2022,5,21,16:00,,25.1,,16.7,,60,,0,,30,,13,,,,100.17,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 17:00,2022,5,21,17:00,,24.6,,16.7,,61,,0,,30,,14,,,,100.16,,30,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 18:00,2022,5,21,18:00,,23.1,,15.7,,63,,0,,30,,10,,,,100.19,,28,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 19:00,2022,5,21,19:00,,21.4,,15.2,,68,,0,,,,0,,,,100.23,,25,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 20:00,2022,5,21,20:00,,19.5,,16,,80,,0,,,,0,,,,100.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 21:00,2022,5,21,21:00,,18.6,,16.6,,88,,0.5,,,,0,,,,100.36,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 22:00,2022,5,21,22:00,,17.8,,16.5,,92,,0.2,,4,,6,,,,100.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/21/2022 23:00,2022,5,21,23:00,,17,,15.4,,90,,0,,12,,5,,,,100.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 0:00,2022,5,22,0:00,,16.4,,15.3,,93,,0,,,,0,,,,100.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 1:00,2022,5,22,1:00,,15.8,,13.9,,88,,0,,7,,4,,,,100.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 2:00,2022,5,22,2:00,,15.7,,11.7,,77,,0,,4,,4,,,,100.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 3:00,2022,5,22,3:00,,15.7,,11.6,,77,,0,,4,,5,,,,100.23,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 4:00,2022,5,22,4:00,,15.6,,12.3,,81,,0,,1,,4,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 5:00,2022,5,22,5:00,,15.6,,11.9,,78,,0,,,,0,,,,100.19,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 6:00,2022,5,22,6:00,,15.2,,12.4,,83,,0,,4,,4,,,,100.19,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 7:00,2022,5,22,7:00,,15,,13,,88,,0,,,,0,,,,100.19,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 8:00,2022,5,22,8:00,,15,,13,,88,,0,,11,,3,,,,100.13,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 9:00,2022,5,22,9:00,,15.2,,13.2,,88,,0,,13,,3,,,,100.24,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 10:00,2022,5,22,10:00,,15.6,,13.6,,88,,0.3,,31,,7,,,,100.42,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 11:00,2022,5,22,11:00,,14,,10.7,,81,,0,,31,,14,,,,100.57,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 12:00,2022,5,22,12:00,,14.1,,10.2,,78,,0,,34,,4,,,,100.66,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 13:00,2022,5,22,13:00,,14,,9.5,,74,,0,,29,,5,,,,100.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 14:00,2022,5,22,14:00,,15.1,,10.1,,72,,0,,29,,6,,,,100.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 15:00,2022,5,22,15:00,,16.1,,9.9,,67,,0,,27,,9,,,,100.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 16:00,2022,5,22,16:00,,17.1,,9.7,,62,,0,,26,,9,,,,100.83,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 17:00,2022,5,22,17:00,,17.3,,8,,54,,0,,30,,14,,,,100.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 18:00,2022,5,22,18:00,,15.8,,7.8,,59,,0,,31,,14,,,,101,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 19:00,2022,5,22,19:00,,13.4,,7.2,,66,,0,,30,,4,,,,101.08,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 20:00,2022,5,22,20:00,,11.1,,7.3,,77,,0,,,,0,,,,101.13,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 21:00,2022,5,22,21:00,,9.3,,7.1,,86,,0,,,,0,,,,101.21,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 22:00,2022,5,22,22:00,,9.7,,7.3,,85,,0,,30,,5,,,,101.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/22/2022 23:00,2022,5,22,23:00,,8.3,,5.9,,84,,0,,,,0,,,,101.28,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 0:00,2022,5,23,0:00,,8.7,,6.4,,86,,0,,27,,4,,,,101.36,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 1:00,2022,5,23,1:00,,9.2,,7,,86,,0,,,,0,,,,101.42,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 2:00,2022,5,23,2:00,,9.2,,6.5,,83,,0,,,,0,,,,101.41,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 3:00,2022,5,23,3:00,,8.6,,6,,83,,0,,24,,3,,,,101.41,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 4:00,2022,5,23,4:00,,8.2,,5.4,,83,,0,,,,0,,,,101.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 5:00,2022,5,23,5:00,,7.7,,4.6,,81,,0,,26,,3,,,,101.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 6:00,2022,5,23,6:00,,8.6,,5.4,,80,,0,,,,0,,,,101.45,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 7:00,2022,5,23,7:00,,11,,2.9,,57,,0,,,,0,,,,101.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 8:00,2022,5,23,8:00,,12.9,,3.6,,53,,0,,30,,6,,,,101.51,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 9:00,2022,5,23,9:00,,14.2,,4.3,,51,,0,,28,,6,,,,101.52,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 10:00,2022,5,23,10:00,,15.7,,0.9,,37,,0,,27,,3,,,,101.5,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,5/23/2022 11:00,2022,5,23,11:00,,15.7,,4.5,,47,,0,,11,,7,,,,101.48,,,,,,NA
